config_num,alpha,beta,gamma,delta,threshold_low,threshold_med,threshold_high,error,avg_spend_low,avg_spend_med,avg_spend_high,corner_share,food_insecurity_share,grocery_share,avg_dist_car,avg_dist_nocar,total_trips
1940,3.0,0.7,1.8,0.4,4.0,7.0,14.0,0.13042331402944007,3475.99507095575,4102.474434505595,11503.741478849279,0.3418966493423536,0.38,0.5657619189338289,2.560667352806834,0.5852053072556689,1660.5
1941,3.0,0.7,1.8,0.4,4.0,8.0,14.0,0.1301559214950573,3487.4782909556816,4159.296295767825,11712.94424446077,0.33593669992589076,0.38,0.561473221020593,2.5829071113766577,0.5825413451051705,1651.0
1942,3.0,0.7,1.8,0.4,5.0,6.0,14.0,0.1556612174971888,3133.6253552151747,4198.291961207261,11572.545050365918,0.3233098045009612,0.375,0.5708760435559359,2.6087605887229826,0.5794123969446574,1535.5
1943,3.0,0.7,1.8,0.4,5.0,7.0,14.0,0.1653874884609933,3112.1534252856027,4099.483692800115,11539.724962484082,0.3246486499726198,0.38,0.5748892108030184,2.605402329677599,0.5793272720524846,1512.5
1944,3.0,0.7,1.8,0.4,5.0,8.0,14.0,0.1694679860770387,3150.1451458392457,4004.186598513695,11780.353125424768,0.3220559314981495,0.38,0.569658804721547,2.6198173725180123,0.5768029792127631,1511.5
1945,3.0,0.7,1.8,0.4,6.0,6.0,14.0,0.17388111063274359,2861.4200906917868,4250.475438086026,11518.159226290967,0.31884986126754505,0.375,0.5812480539973481,2.6083907172922602,0.5811900490537674,1475.0
1946,3.0,0.7,1.8,0.4,6.0,7.0,14.0,0.1743884867961969,2910.5050520440823,4116.333636327957,11492.772330666285,0.32449516470557344,0.375,0.5780756220473193,2.6018303548706023,0.5779581076705589,1448.0
1947,3.0,0.7,1.8,0.4,6.0,8.0,14.0,0.18130467482616183,2939.210832483836,4071.5264635886715,11636.499324172202,0.32001530633030245,0.38,0.5834544195331278,2.619131551741028,0.578228855887878,1436.5
1948,3.0,0.7,1.8,0.4,7.0,6.0,14.0,0.18347927900552125,2732.8850209282723,4249.374698833775,11712.914870951565,0.31738680776034917,0.375,0.587866503669645,2.63717129664083,0.5772493415116551,1427.0
1949,3.0,0.7,1.8,0.4,7.0,7.0,14.0,0.1939797932713791,2782.2978005465025,4111.444606834702,11620.323302721576,0.30654705456473635,0.375,0.5901251185414054,2.6364824401402576,0.582162793341056,1401.5
1950,3.0,0.7,1.8,0.4,7.0,8.0,14.0,0.19595475807635498,2723.404757986116,4079.450762242237,11594.165842643208,0.31277780513931813,0.375,0.5905049640674571,2.656677775070254,0.5751468983440513,1397.0
1951,3.0,0.7,2.2,0.4,3.0,6.0,14.0,0.1431920893501579,4233.775127315625,4250.634706366342,12231.389902193943,0.3215455113155335,0.365,0.5755622942009688,2.610987677761027,0.5848697532192078,1947.0
1952,3.0,0.7,2.2,0.4,3.0,7.0,14.0,0.14230627753362052,4159.344768064901,4175.251136706449,12109.51370232266,0.32137755408912033,0.365,0.5735337079617122,2.597210944711157,0.5854968250446664,1930.0
1953,3.0,0.7,2.2,0.4,3.0,8.0,14.0,0.15746312548189464,4236.345460922519,3997.0325755926447,12102.788351535753,0.32065952401861775,0.365,0.5741580310880829,2.603052261009899,0.589928853902602,1909.0
1954,3.0,0.7,2.2,0.4,4.0,6.0,14.0,0.13555886558813632,3600.576003098816,4228.390231508369,12201.651565145126,0.29510724939041744,0.37,0.589890566898476,2.6324606645305786,0.5776477814224055,1682.0
1955,3.0,0.7,2.2,0.4,4.0,7.0,14.0,0.1439910350632463,3492.5709134716944,4202.763002645035,12266.240895458555,0.29548190867033797,0.37,0.5879916469696651,2.636741285163013,0.5854150312194955,1659.5
1956,3.0,0.7,2.2,0.4,4.0,8.0,14.0,0.14363735166418162,3528.5933333401167,4109.229807528658,12073.35470709303,0.3004031647192627,0.37,0.5916395143548219,2.640990274376876,0.5849333795310813,1645.5
1957,3.0,0.7,2.2,0.4,5.0,6.0,14.0,0.1696777795220557,3115.860421626702,4232.75461665605,11960.074106622726,0.2859493613848465,0.365,0.5982909616167765,2.670597168919181,0.5766061789950747,1534.5
1958,3.0,0.7,2.2,0.4,5.0,7.0,14.0,0.1746982785355296,3089.1813335682095,4198.762181459806,12201.815552382279,0.28359346820288006,0.365,0.5995498182625343,2.666950422916168,0.5806201103606465,1519.5
1959,3.0,0.7,2.2,0.4,5.0,8.0,14.0,0.1841541200697066,3131.5519997688307,4116.618783739799,12162.727523854297,0.27665519614590506,0.37,0.5983293741535866,2.680350541444992,0.5766224942375213,1501.5
1960,3.0,0.7,2.2,0.4,6.0,6.0,14.0,0.18816448019614707,2900.6208906610686,4207.814901611244,12243.430007183433,0.2815201751700293,0.365,0.6085609101928385,2.6791250526562993,0.5790422996531126,1468.0
1961,3.0,0.7,2.2,0.4,6.0,7.0,14.0,0.19677655858484233,2908.389658896036,4184.782418818031,12210.858404547944,0.27460588199673,0.37,0.6156185208788103,2.696544605648491,0.576942384390032,1443.5
1962,3.0,0.7,2.2,0.4,6.0,8.0,14.0,0.19340313047850527,2920.0768539689034,4175.1053488613325,12155.98769967282,0.27981903386369106,0.37,0.6113663894518602,2.692449487530562,0.579030038408207,1436.0
1963,3.0,0.7,2.2,0.4,7.0,6.0,14.0,0.19458387163794774,2862.36631471451,4234.492271271927,12230.9846722181,0.27903522293176575,0.37,0.6153539047764938,2.6822733344937295,0.5728688742208248,1446.0
1964,3.0,0.7,2.2,0.4,7.0,7.0,14.0,0.19667028354346888,2841.5929865392004,4222.572687678278,12181.928183973694,0.2725915531859773,0.365,0.6147324295199992,2.69777655108732,0.578574018698838,1409.5
1965,3.0,0.7,2.2,0.4,7.0,8.0,14.0,0.2130446453654633,2798.019610586305,4082.891559039619,12110.972714616793,0.26894003952223244,0.37,0.6163863720463887,2.71244432841955,0.58176880922884,1399.0
1966,3.0,0.7,2.6,0.4,3.0,6.0,14.0,0.15386143384716436,4157.771736527446,4223.770681424208,12135.71458284578,0.2846976214574899,0.355,0.6042446862348179,2.6783973219126427,0.5856137335266858,1948.0
1967,3.0,0.7,2.6,0.4,3.0,7.0,14.0,0.1667012108803281,4229.47029301954,4201.72039373652,12276.758921845932,0.27959607934901265,0.36,0.5994213374179262,2.6983752501459626,0.5858616620101359,1930.5
1968,3.0,0.7,2.6,0.4,3.0,8.0,14.0,0.16770790472224922,4271.475628259068,4179.442399494869,12135.013904400545,0.28466673369674506,0.36,0.6024617249194281,2.688671981671341,0.5886801536214166,1918.5
1969,3.0,0.7,2.6,0.4,4.0,6.0,14.0,0.1548364331828246,3520.2802411684725,4173.0955725003905,12017.79069394409,0.2704255804992222,0.365,0.6168075397108564,2.717766202777455,0.5809321980428116,1674.5
1970,3.0,0.7,2.6,0.4,4.0,7.0,14.0,0.1534041824836751,3555.7417823438764,4139.812206319497,12132.943620997554,0.2654424457822586,0.36,0.614325088851817,2.7153586244002046,0.5796625041448211,1661.0
1971,3.0,0.7,2.6,0.4,4.0,8.0,14.0,0.1627688465583086,3500.6906151952508,4088.4073978102606,12122.024715431999,0.26693184915148443,0.365,0.6071869972424343,2.7010078228210657,0.5830253576160843,1652.5
1972,3.0,0.7,2.6,0.4,5.0,6.0,14.0,0.18321701920173344,3066.6257234909763,4227.542722635206,11992.667157727548,0.26925022384227926,0.365,0.6178868015802628,2.716647937232202,0.582918222131197,1535.5
1973,3.0,0.7,2.6,0.4,5.0,7.0,14.0,0.1834037928587997,3144.0684037634173,4122.21395113614,12176.4596030194,0.2696310211712149,0.365,0.6216174267123573,2.720409246764854,0.5822290405500428,1519.5
